CustomerID,Gender,Age,MonthlyCharges,ContractType,TenureMonths,PaymentMethod,SupportCalls,SatisfactionScore,Churn
C04419,Male,52.0,55.88,Monthly,13,Credit Card,5,8.0,No
C04420,Male,35.0,48.56,Yearly,2,Credit Card,1,6.0,No
C04421,Male,45.0,24.58,Monthly,23,Credit Card,1,6.0,No
C04422,Female,47.0,97.65,Monthly,14,Credit Card,3,2.0,No
C04423,Female,18.0,44.65,Monthly,8,Credit Card,5,,No
C04424,Female,33.0,109.91,Two-Year,15,Credit Card,4,5.0,No
C04425,Male,49.0,59.64,Yearly,3,Credit Card,2,3.0,Yes
C04426,Male,41.0,135.83,Monthly,10,Credit Card,2,11.0,No
C04427,Male,23.0,71.73,Monthly,12,Credit Card,2,5.0,No
C04428,Male,18.0,28.66,Monthly,32,E-Wallet,3,10.0,Yes
C04429,Male,33.0,41.41,Monthly,1, E-Wallet,4,3.0,Yes
C04430,Female,37.0,50.6,Yearly,6,Cash,3,3.0,No
C04431,Female,27.0,36.85,Two-Year,34,Bank Transfer,5,7.0,No
C04432,Female,39.0,46.08,Yearly,3,,3,,No
C04433,Male,44.0,29.51,Monthly,21,Credit Card,0,10.0,No
C04434,Female,46.0,,Monthly,1,Credit Card,2,5.0,No
C04435,Male,,60.75,Monthly,1,E-Wallet,1,6.0,Yes
C04436,Male,,34.75,Monthly,5,Credit Card,0,9.0,No
C04437,Male,34.0,130.73,Monthly,18,E-Wallet,7,6.0,No
C04438,Female,44.0,,Yearly,2,,2,7.0,Yes
C04439,Female,43.0,37.81,Monthly,6,E-Wallet,2,3.0,No
C04440,Male,43.0,26.22,Monthly,2,E-Wallet,0,9.0,Yes
C04441,Female,33.0,56.09,Monthly,4,E-Wallet,2,10.0,No
C04442,Female,,48.56,Two-Year,9,Bank Transfer,3,5.0,No
C04443,Male,29.0,77.66,Yearly,5,E-Wallet,6,10.0,No
C04444,Male,47.0,51.19,Monthly,3,Bank Transfer,0,9.0,No
C04445,Male,26.0,31.91,Yearly,7,Credit Card,2,9.0,Yes
C04446,Female,48.0,115.8,Monthly,15,Credit Card,3,7.0,No
C04447,Male,40.0,66.42,Monthly,2,Bank Transfer,3,,No
C04448,Female,37.0,48.7,Monthly,8,Credit Card,1,8.0,No
C04449,Male,30.0,58.8,Monthly,4,E-Wallet,3,7.0,No
C04450,Female,21.0,67.58,Monthly,6,Credit Card,6,2.0,No
C04451,Male,30.0,28.7,Monthly,21,Credit Card,2,7.0,No
C04452,Female,34.0,58.61,Monthly,32,Bank Transfer,4,10.0,No
C04453,Female,18.0,44.59,Monthly,4,E-Wallet,2,8.0,Yes
C04454,Female,35.0,68.6,Monthly,12,Credit Card,1,4.0,No
C04455,Female,49.0,39.13,Yearly,14,Credit Card,2,6.0,No
C04456,Male,44.0,41.59,Monthly,23,,1,9.0,Yes
C04457,Female,32.0,115.39,Monthly,28,Bank Transfer,3,7.0,No
C04458,Male,38.0,95.0,Monthly,8,E-Wallet,4,9.0,No
C04459,Male,31.0,12.39, Monthly ,49,E-Wallet,4,8.0,No
C04460,Female,39.0,91.89,Monthly,43,E-Wallet,4,9.0,No
C04461,Male,56.0,52.82,Monthly,9,Credit Card,2,8.0,No
C04462,Male,49.0,39.7,Monthly,10,,6,7.0,No
C04463,Female,44.0,34.7,Yearly,14,Cash,0,8.0,No
C04464,Male,32.0,35.62,Monthly,6,Credit Card,1,2.0,Yes
C04465,Female,46.0,40.21,Yearly,14,Credit Card,1,5.0,No
C04466,Male,,32.88,Yearly,9,E-Wallet,3,8.0,No
C04467,Male,34.0,29.68,Monthly,1,Bank Transfer,1,3.0,Yes
C04468,Male,45.0,34.19,Monthly,23,Bank Transfer,2,9.0,No
C04469,Female,46.0,63.15,Monthly,34,,6,7.0,No
C04470,Female,46.0,55.84,Monthly,1,Credit Card,4,5.0,Yes
C04471,Female,41.0,70.11,Monthly,19,E-Wallet,2,7.0,No
C04472,Female,35.0,52.99,Monthly,6,Credit Card,1,4.0,No
C04473,Male,44.0,30.33,Monthly,11,Bank Transfer,2,8.0,Yes
C04474,Male,26.0,68.2,Monthly,9,E-Wallet,1,9.0,Yes
C04475,Female,27.0,34.74,Monthly,10,Cash,4,6.0,No
C04476,Male,38.0,73.04,Monthly,9,E-Wallet,2,10.0,No
C04477,Male,40.0,32.31,Monthly,24,E-Wallet,1,8.0,Yes
C04478,Male,18.0,40.07,Yearly,14,Credit Card,2,8.0,No
C04479,Female,43.0,46.4,Monthly,7,Cash,1,8.0,No
C04480,Female,47.0,73.96,Monthly,14,E-Wallet,1,6.0,No
C04481,Male,37.0,59.1,Monthly,41,E-Wallet,4,,No
C04482,Male,66.0,55.09,Monthly,2,Credit Card,0,7.0,No
C04483,Female,29.0,127.56,Monthly,6,Credit Card,2,7.0,No
C04484,Female,33.0,23.89,Monthly,25,Bank Transfer,4,6.0,No
C04485,Male,33.0,34.22,Yearly,17,E-Wallet,3,6.0,No
C04486,Female,200.0,33.56,Monthly,33,Bank Transfer,3,3.0,Yes
C04487,Male,34.0,24.61,Monthly,1,E-Wallet,5,4.0,Yes
C04488,Male,21.0,39.5,Monthly,24,Credit Card,1,6.0,No
C04489,Female,31.0,74.4,Monthly,19,Credit Card,5,4.0,Yes
C04490,Female,36.0,41.84,Monthly,21,E-Wallet,4,7.0,No
C04491,Male,52.0,47.0,Monthly,11,Bank Transfer,2,9.0,No
C04492,Female,64.0,25.15,Monthly,1,Bank Transfer,4,6.0,No
C04493,Female,54.0,38.15,Monthly,10,E-Wallet,3,9.0,No
C04494,Female,28.0,44.36,Monthly,7,E-Wallet,2,9.0,Yes
C04495,Female,29.0,72.9,Monthly,9,Credit Card,2,4.0,No
C04496,Female,36.0,25.69,Yearly,17,E-Wallet,3,7.0,No
C04497,Male,59.0,,Yearly,11,Credit Card,4,4.0,No
C04498,Male,36.0,89.04,Monthly,5,Bank Transfer,3,1.0,No
C04499,Male,22.0,44.69,Monthly,11,Credit Card,2,7.0,No
C04500,Male,31.0,21.07,Monthly,2,Credit Card,0,,No
C04501,Female,47.0,97.09,Two-Year,1,Bank Transfer,0,2.0,Yes
C04502,Male,46.0,76.0,Monthly,7,Credit Card,2,7.0,No
C04503,Male,35.0,80.74,Monthly,17,Credit Card,3,6.0,No
C04504,Male,46.0,24.91,Monthly,21,Bank Transfer,6,6.0,No
C04505,Male,18.0,107.84,Monthly,10,Bank Transfer,6,7.0,Yes
C04506,Male,39.0,38.55,Monthly,25,Credit Card,1,9.0,No
C04507,Female,48.0,43.41,Monthly,2,Credit Card,4,6.0,No
C04508,Male,28.0,39.8,Monthly,40,Credit Card,1,8.0,No
C04509,Female,27.0,83.61,Two-Year,31,Credit Card,2,6.0,No
C04510,Female,18.0,50.35,Two-Year,11,Credit Card,0,6.0,No
C04511,Male,57.0,67.82,Yearly,1,Credit Card,4,8.0,No
C04512,Male,29.0,56.5,Monthly,8,Cash,1,5.0,No
C04513,Male,40.0,52.31,Yearly,3,Credit Card,2,6.0,No
C04514,Female,45.0,35.66,Yearly,12,Credit Card,4,3.0,No
C04515,Female,56.0,123.4,Two-Year,3,Bank Transfer,1,3.0,No
C04516,Male,36.0,28.26,Monthly,8,Credit Card,1,7.0,No
C04517,Female,31.0,65.73,Monthly,3,Credit Card,4,9.0,No
C04518,Female,40.0,64.68,Monthly,3,E-Wallet,2,6.0,Yes
C04519,Male,53.0,91.79,Two-Year,4,Bank Transfer,2,7.0,No
C04520,Male,35.0,101.97,Monthly,1,Credit Card,1,9.0,No
C04521,Female,26.0,51.32,Monthly,16,Bank Transfer,4,7.0,No
C04522,Female,19.0,69.32,Monthly,5,,4,8.0,No
C04523,Female,23.0,120.81,Monthly,15,Credit Card,3,6.0,No
C04524,Female,48.0,53.02,Two-Year,13,Credit Card,2,6.0,No
C04525,Female,34.0,33.79,Monthly,1,E-Wallet,1,3.0,Yes
C04526,Male,30.0,45.92,Monthly,5,E-Wallet,3,10.0,Yes
C04527,Female,29.0,30.35,Two-Year,11,E-Wallet,3,8.0,No
C04528,Female,39.0,64.54,Monthly,31,Credit Card ,3,3.0,Yes
C04529,Female,,88.15,Yearly,7,Bank Transfer,2,6.0,No
C04530,Male,34.0,51.7,Monthly,9,Credit Card,3,10.0,No
C04531,Male,54.0,26.33,Monthly,17,E-Wallet,5,6.0,No
C04532,Male,56.0,86.47,Monthly,20,Credit Card,5,9.0,No
C04533,Male,18.0,24.55,Monthly,31,Credit Card,3,10.0,No
C04534,Male,41.0,27.23,Monthly,9,Credit Card,1,6.0,No
C04535,male,28.0,50.39,Two-Year,3,Credit Card,0,4.0,No
C04536,Female,35.0,61.15,Monthly,18,E-Wallet,3,4.0,Yes
C04537,Male,41.0,66.02,Monthly,2,Credit Card,3,9.0,No
C04538,Female,35.0,53.0,Yearly,7,Bank Transfer,2,,No
C04539,Male,40.0,120.54,Monthly,12,E-Wallet,4,5.0,No
C04540,Male,46.0,,Monthly,15,E-Wallet,2,7.0,No
C04541,Male,41.0,86.97,Monthly,16,Cash,2,7.0,No
C04542,Male,30.0,77.8,Monthly,3,Credit Card,7,10.0,No
C04543,Male,30.0,3423.0,Monthly,48,Credit Card,5,10.0,No
C04544,F,20.0,50.58,Two-Year,3,Credit Card,3,5.0,Yes
C04545,Male,27.0,141.95,Monthly,2,Credit Card,6,7.0,No
C04546,Female,61.0,43.51,Monthly,14,,3,5.0,No
C04547,Male,28.0,40.3,Monthly,29,E-Wallet,1,5.0,No
C04548,Female,23.0,58.95,Monthly,10,Credit Card ,2,8.0,No
C04549,Female,41.0,44.22,Yearly,11,Bank Transfer,1,6.0,No
C04550,Female,36.0,38.2,Monthly,10,E-Wallet,1,7.0,No
C04551,Female,35.0,43.93,Yearly,1,Credit Card,4,4.0,Yes
C04552,Male,54.0,104.0,Monthly,14,Credit Card,3,9.0,No
C04553,Male,44.0,51.34,Monthly,6,Cash,4,6.0,No
C04554,Female,31.0,30.04,Yearly,33,,3,3.0,No
C04555,Male,32.0,27.65,Monthly,3,E-Wallet,3,8.0,No
C04556,Female,31.0,147.39,Monthly,5,E-Wallet,4,9.0,No
C04557,Female,48.0,49.38,Yearly,9,Cash,3,7.0,No
C04558,Female,34.0,66.39,Monthly,8,Credit Card,0,8.0,Yes
C04559,Female,18.0,38.59,Monthly,7,Credit Card ,3,5.0,No
C04560,Female,37.0,63.08,Monthly,5,Credit Card,0,3.0,No
C04561,Female,19.0,105.29,Yearly,2,Credit Card,5,7.0,No
C04562,Male,64.0,40.71,Monthly,21,Credit Card,2,7.0,No
C04563,Female,26.0,67.11,Two-Year,8,,2,8.0,No
C04564,FEMALE,36.0,29.0,Monthly,11,Cash,2,5.0,No
C04565,Male,41.0,135.68,Yearly,10,E-Wallet,1,6.0,No
C04566,Female,34.0,61.61,Monthly,11,Bank Transfer,1,6.0,No
C04567,Male,34.0,45.34,Monthly,15,Credit Card,5,7.0,No
C04568,Male,43.0,47.75,Monthly,12,Bank Transfer,2,4.0,No
C04569,Male,56.0,43.4,Monthly,4,Credit Card,5,8.0,No
C04570,Female,47.0,44.41,Monthly,10,Credit Card,0,6.0,No
C04571,Male,55.0,18.15,Monthly,4,Bank Transfer,1,4.0,No
C04572,Female,25.0,52.24,Yearly,11,E-Wallet,4,5.0,No
C04573,FEMALE,41.0,51.27,Monthly,7,Bank Transfer,5,5.0,Yes
C04574,Female,39.0,68.03,Two-Year,1,,1,7.0,No
C04575,Female,42.0,43.15,Monthly,16,E-Wallet,0,7.0,Yes
C04576,Male,54.0,38.59,Monthly,4,Credit Card,1,9.0,No
C04577,Male,35.0,54.41,Yearly,31,E-Wallet,2,5.0,No
C04578,Male,33.0,26.43,Two-Year,4,E-Wallet,3,7.0,No
C04579,Female,44.0,58.24,Monthly,69,Bank Transfer,2,5.0,No
C04580,Female,18.0,23.62,Monthly,8,Credit Card,3,5.0,Yes
C04581,M,35.0,90.41,Monthly,1,Bank Transfer,3,6.0,No
C04582,Male,36.0,74.29,Monthly,1,Credit Card,0,5.0,No
C04583,Female,26.0,35.99,Yearly,2,,2,7.0,No
C04584,Female,50.0,73.52,Monthly,1,Credit Card,1,8.0,Yes
C04585,Female,25.0,57.41,Monthly,4,Credit Card,5,5.0,Yes
C04586,Female,36.0,34.67,Monthly,5,Cash,1,4.0,No
C04587,Male,41.0,21.97,Monthly,2,Bank Transfer,1,8.0,Yes
C04588,Male,54.0,62.95,Monthly,7,E-Wallet,2,8.0,No
C04589,Female,200.0,38.19,Yearly,6, E-Wallet,1,10.0,No
C04590,Female,49.0,89.37,Monthly,13,Credit Card,1,6.0,No
C04591,Female,46.0,54.94,Monthly,3,Credit Card,1,7.0,Yes
C04592,Male,39.0,39.85,Yearly,30,E-Wallet,2,7.0,No
C04593,Male,24.0,122.61,Monthly,9,Credit Card ,1,9.0,No
C04594,Male,20.0,,Yearly,12,Credit Card,2,8.0,Yes
C04595,Male,39.0,10.54,Monthly,1,Credit Card,6,6.0,No
C04596,Female,31.0,43.87,Monthly,10,E-Wallet,0,7.0,No
C04597,Female,,29.29,Monthly,6,Credit Card ,1,,No
C04598,M,46.0,38.1,Two-Year,31,E-Wallet,3,2.0,No
C04599,Male,35.0,51.16,Two-Year,27,E-Wallet,3,6.0,No
C04600,Male,24.0,64.03,Monthly,13,Cash,2,4.0,No
C04601,Male,44.0,61.41,Monthly,18,Credit Card,0,4.0,Yes
C04602,Female,25.0,88.68,Monthly,13,Credit Card,2,8.0,No
C04603,Female,28.0,72.71,Monthly,1,Credit Card,1,4.0,Yes
C04604,Male,26.0,70.71,Yearly,15,Cash,1,6.0,No
C04605,Female,36.0,59.78,Monthly,3,E-Wallet,4,6.0,No
C04606,Female,52.0,97.42,Monthly,14,Credit Card,3,5.0,No
C04607,Female,37.0,47.36,Monthly,1,Bank Transfer,3,7.0,No
C04608,Male,,47.91,Monthly,5,Credit Card,6,10.0,Yes
C04609,Female,19.0,23.16,Yearly,9,E-Wallet,1,4.0,No
C04610,Male,44.0,87.82,Monthly,5,Credit Card,2,10.0,No
C04611,Male,28.0,52.74,Monthly,15,Cash,1,6.0,No
C04612,Male,,204.41,Monthly,9,,3,10.0,No
C04613,Male,33.0,45.49,Monthly,39,E-Wallet,3,,No
C04614,Male,48.0,56.82,Monthly,6,Credit Card,0,6.0,No
C04615,Male,36.0,69.82,Two-Year,16,Credit Card,4,1.0,Yes
C04616,Male,37.0,33.25,Monthly,22,Bank Transfer,4,9.0,No
C04617,Female,43.0,64.16,Monthly,4,Bank Transfer,1,6.0,Yes
C04618,Female,63.0,55.46,Yearly,17,Credit Card,5,5.0,No
C04619,Male,48.0,47.62,Monthly,6,Bank Transfer,2,8.0,No
C04620,Female,36.0,92.54,Monthly,2,E-Wallet,7,10.0,No
C04621,Female,38.0,36.35,Monthly,1,Credit Card,2,8.0,No
C04622,Female,31.0,61.79,Monthly,17,Bank Transfer,0,4.0,No
C04623,Male,26.0,105.07,Monthly,3,E-Wallet,2,6.0,No
C04624,Female,31.0,39.73,Monthly,1,Credit Card,5,3.0,Yes
C04625,FEMALE,28.0,47.77,Monthly,9,E-Wallet,0,8.0,No
C04626,Female,45.0,156.87,Monthly,6,E-Wallet,5,6.0,No
C04627,Male,25.0,67.59,Monthly,15,E-Wallet,3,6.0,Yes
C04628,Male,53.0,43.48,Monthly,2,Credit Card,4,8.0,No
C04629,Female,47.0,78.35,Monthly,2,E-Wallet,5,,Yes
C04630,Male,38.0,42.28,Two-Year,7,E-Wallet,3,5.0,Yes
C04631,Male,38.0,27.0,Two-Year,9,Credit Card,3,6.0,Yes
C04632,Male,31.0,101.25,Monthly,21,Bank Transfer,4,3.0,No
C04633,Female,41.0,33.24,Yearly,11,Credit Card,3,7.0,No
C04634,Female,51.0,164.56,Monthly,28,Credit Card,2,7.0,No
C04635,Male,29.0,43.81,Yearly,3,,1,4.0,Yes
C04636,Female,19.0,142.59,Monthly,11,Credit Card,3,3.0,No
C04637,Male,46.0,29.49,Monthly,13,Credit Card,4,7.0,No
C04638,Female,41.0,86.61,Yearly,16,Credit Card,4,5.0,No
C04639,Female,,68.37,Yearly,54,Credit Card,4,7.0,No
C04640,Female,29.0,,Monthly,8,,4,4.0,No
C04641,Female,,84.4,Yearly,6,E-Wallet,3,8.0,No
C04642,Male,29.0,43.64,Monthly,23,Credit Card,4,7.0,Yes
C04643,Female,34.0,30.3,Monthly,3,E-Wallet,1,5.0,No
C04644,Male,34.0,53.36,Monthly,1,Credit Card,3,6.0,Yes
C04645,Female,30.0,60.36,Monthly,8,Credit Card,5,5.0,No
C04646,Female,28.0,44.15,Yearly,4,Cash,1,4.0,No
C04647,Female,35.0,61.86,Two-Year,7,Bank Transfer,0,4.0,No
C04648,Male,40.0,63.33,Monthly,52,Credit Card,2,10.0,No
C04649,Female,34.0,36.25,Monthly,6,Bank Transfer,0,,No
C04650,Male,51.0,65.22,Yearly,15,Credit Card,7,5.0,Yes
C04651,Male,44.0,48.41,Monthly,4,E-Wallet,3,6.0,No
C04652,male,18.0,39.85,Monthly,5,Credit Card,1,10.0,Yes
C04653,male,44.0,77.81,Monthly,4,E-Wallet,5,7.0,Yes
C04654,Female,45.0,38.49,Monthly,11,Credit Card,0,9.0,No
C04655,Male,32.0,44.46,Yearly,4,Bank Transfer,4,10.0,No
C04656,Male,20.0,56.4,Monthly,16,Credit Card ,7,7.0,No
C04657,Female,38.0,101.34,Monthly,14,Credit Card,1,7.0,No
C04658,Female,37.0,59.55,Yearly,7,Credit Card,7,9.0,No
C04659,Male,24.0,69.25,Monthly,1,Bank Transfer,3,6.0,No
C04660,Female,20.0,47.75,Monthly,1,Credit Card,2,10.0,No
C04661,Male,36.0,52.7,Monthly,10,E-Wallet,4,7.0,No
C04662,Female,35.0,53.41,Monthly,22,Bank Transfer,4,10.0,No
C04663,Male,32.0,,Yearly,11,Credit Card,3,7.0,No
C04664,Female,36.0,3408.0,Monthly,7,E-Wallet,2,8.0,Yes
C04665,Female,24.0,99.78,Yearly,26,Credit Card,3,6.0,No
C04666,Female,32.0,46.16,Monthly,3,Cash,1,4.0,No
C04667,Male,,25.32,Monthly,6,Credit Card,5,9.0,No
C04668,FEMALE,33.0,187.59,Monthly,10,E-Wallet,2,9.0,No
C04669,Female,18.0,47.12,Yearly,5,Credit Card,3,3.0,No
C04670,Female,32.0,98.59,Monthly,72,E-Wallet,2,4.0,No
C04671,Male,25.0,102.74,Monthly,8,Credit Card,2,7.0,No
C04672,FEMALE,41.0,83.54,Monthly,1,Credit Card,2,6.0,Yes
C04673,Female,41.0,49.94,Monthly,3,Credit Card,2,8.0,No
C04674,Male,18.0,62.12,Monthly,10,Bank Transfer,3,2.0,Yes
C04675,Male,47.0,30.77,Monthly,10,Bank Transfer,2,10.0,No
C04676,Female,24.0,133.7,Yearly,50,Credit Card,1,5.0,No
C04677,Male,56.0,37.21,Two-Year,11,Cash,4,7.0,No
C04678,Female,37.0,48.7,Monthly,14,Credit Card,6,7.0,Yes
C04679,Female,23.0,57.09,Monthly,3,E-Wallet,3,,No
C04680,Female,24.0,52.02,Monthly,2,Bank Transfer,2,4.0,Yes
C04681,Male,42.0,40.63,Monthly,12,Credit Card,1,7.0,No
C04682,Male,33.0,102.25,Monthly,25,Credit Card,0,4.0,No
C04683,Female,36.0,83.73,Monthly,11,Bank Transfer,3,9.0,No
C04684,Male,57.0,63.11,Yearly,8,Credit Card,4,6.0,No
C04685,Female,29.0,45.61,Monthly,11,E-Wallet,2,7.0,No
C04686,Male,38.0,88.14,Monthly,8,Cash,1,6.0,No
C04687,Male,55.0,44.3,Two-Year,2,Credit Card,0,10.0,No
C04688,Male,41.0,,Two-Year,17,Credit Card,3,5.0,No
C04689,Female,,57.4,Monthly,10,Credit Card,0,8.0,No
C04690,FEMALE,44.0,94.95,Monthly,7,Bank Transfer,2,2.0,No
C04691,Male,24.0,51.87,Monthly,10,Credit Card,3,8.0,No
C04692,Male,54.0,56.38,Monthly,4,Cash,5,3.0,No
C04693,Male,28.0,94.77,Two-Year,7,E-Wallet,4,10.0,No
C04694,Female,73.0,146.54,Yearly,12,Cash,4,5.0,No
C04695,Male,55.0,110.19,Yearly,4,Credit Card,1,5.0,Yes
C04696,Female,28.0,81.02,Monthly,17,Credit Card,5,7.0,No
C04697,Male,38.0,71.18,Monthly,9,Bank Transfer,1,4.0,Yes
C04698,Male,47.0,,Monthly,24,Bank Transfer,3,5.0,No
C04699,Male,47.0,62.36,Monthly,23,E-Wallet,1,7.0,No
C04700,Female,43.0,36.2,Monthly,9,E-Wallet,1,5.0,No
C04701,Male,53.0,64.66,Monthly,3,Bank Transfer,6,8.0,Yes
C04702,Male,36.0,,Monthly,17,Credit Card,6,9.0,Yes
C04703,Female,33.0,22.59,Monthly,7,Credit Card,4,8.0,No
C04704,Female,33.0,55.56,Monthly,11,E-Wallet,2,4.0,No
C04705,Male,48.0,65.8,Monthly,2,Bank Transfer,4,5.0,No
C04706,FEMALE,42.0,52.58,Monthly,12,Bank Transfer,4,4.0,Yes
C04707,Female,41.0,64.14,Monthly,6,Credit Card,4,6.0,No
C04708,Male,47.0,29.85,Monthly,5,E-Wallet,1,7.0,No
C04709,Female,18.0,38.51,Two-Year,47,E-Wallet,2,7.0,No
C04710,Female,41.0,86.98,Monthly,7,Credit Card,2,10.0,Yes
C04711,Male,40.0,54.61,Yearly,14,Credit Card,2,10.0,No
C04712,Male,58.0,63.62,Two-Year,12,Bank Transfer,5,8.0,Yes
C04713,F,19.0,42.69,Monthly,2,Bank Transfer,2,8.0,Yes
C04714,Female,56.0,55.08,Monthly,17,Credit Card,2,4.0,No
C04715,Male,38.0,19.38,Monthly,5, E-Wallet,1,8.0,No
C04716,Male,43.0,79.89,Monthly,20,Credit Card,2,8.0,No
C04717,Female,58.0,123.17,Monthly,12,Bank Transfer,7,7.0,No
C04718,Female,44.0,33.81,Yearly,5,Credit Card,2,7.0,No
C04719,Male,,35.76,Monthly,6,Credit Card,2,10.0,No
C04720,Female,40.0,66.58,Two-Year,16,Bank Transfer,2,10.0,No
C04721,Male,32.0,105.98,Yearly,10,Credit Card,2,7.0,No
C04722,Male,37.0,54.55,Monthly,14,Credit Card,2,8.0,No
C04723,Male,29.0,31.4,Monthly,3,Bank Transfer,1,5.0,Yes
C04724,male,37.0,49.71,Monthly,19,Cash,1,7.0,No
C04725,Male,18.0,34.35,Monthly,5,E-Wallet,3,8.0,No
C04726,Male,150.0,40.41,Monthly,12,Credit Card,5,3.0,Yes
C04727,Female,36.0,47.62,Yearly,2,Credit Card,3,5.0,No
C04728,Female,33.0,35.94,Monthly,5,Bank Transfer,1,8.0,No
C04729,Female,40.0,38.47,Monthly,13,Credit Card,3,7.0,No
C04730,Male,20.0,56.46,Yearly,4,Credit Card,2,7.0,No
C04731,Male,61.0,60.15,Monthly,26,Credit Card,2,7.0,Yes
C04732,Male,36.0,28.77,Monthly,13,Bank Transfer,3,9.0,No
C04733,Female,36.0,65.26,Monthly,25,E-Wallet,4,8.0,No
C04734,Female,26.0,45.98,Monthly,7,Bank Transfer,6,6.0,No
C04735,Male,38.0,75.5,Yearly,1,Cash,2,9.0,No
C04736,Male,54.0,77.57,Two-Year,11,Credit Card,1,7.0,No
C04737,Male,50.0,42.73,Monthly,5,Cash,4,3.0,No
C04738,Male,,71.98,Monthly,8,,2,7.0,No
C04739,Male,44.0,37.46,Monthly,14,Credit Card,3,4.0,No
C04740,Female,33.0,99.06,Yearly,15,Cash,5,8.0,Yes
C04741,Female,20.0,38.11,Monthly,1,Bank Transfer,0,,No
C04742,Male,35.0,63.99,Monthly,18,Credit Card,2,2.0,No
C04743,Male,35.0,50.18,Monthly,9,Credit Card,4,7.0,No
C04744,Female,50.0,34.55,Two-Year,10,,1,10.0,No
C04745,Male,41.0,81.89,Monthly,5,Cash,2,5.0,No
C04746,Male,57.0,41.41,Monthly,7,Credit Card,3,7.0,No
C04747,Male,52.0,25.41,Yearly,15,Cash,4,7.0,No
C04748,Male,32.0,,Monthly,18,Credit Card,1,2.0,No
C04749,Male,18.0,,Monthly,6,Credit Card,3,7.0,Yes
C04750,Female,54.0,101.41,Monthly,15,Credit Card ,4,8.0,Yes
C04751,Male,54.0,96.16,Two-Year,4,Bank Transfer,2,6.0,No
C04752,Male,21.0,39.51,Monthly,22,Credit Card,4,6.0,Yes
C04753,Female,56.0,46.13,Monthly,12,E-Wallet,1,6.0,Yes
C04754,Male,42.0,44.29,Monthly,18,Credit Card,1,8.0,No
C04755,Female,39.0,29.96,Yearly,8,E-Wallet,1,4.0,No
C04756,Female,57.0,35.62,Monthly,4,E-Wallet,0,3.0,No
C04757,Male,54.0,84.9,Monthly,7,Credit Card,3,8.0,No
C04758,Female,45.0,68.49,Monthly,6,E-Wallet,0,5.0,No
C04759,Male,43.0,61.74,Monthly,5,E-Wallet,2,8.0,No
C04760,Female,45.0,29.94,Yearly,3,Bank Transfer,7,7.0,Yes
C04761,Male,33.0,57.13,Monthly,18,Credit Card,2,5.0,No
C04762,Female,37.0,19.36,Yearly,2,Bank Transfer,4,4.0,No
C04763,Female,27.0,79.78,Yearly,27, E-Wallet,3,1.0,No
C04764,Male,34.0,61.34,Two-Year,3,Credit Card,2,5.0,No
C04765,Female,33.0,29.8,Monthly,47,Credit Card,5,7.0,Yes
C04766,Female,30.0,113.0,Monthly,54,Credit Card,4,7.0,No
C04767,Female,39.0,24.33,Monthly,7,,2,3.0,Yes
C04768,Male,34.0,69.31,Two-Year,53,Credit Card,2,5.0,No
C04769,Female,44.0,70.09,Yearly,25,Credit Card,3,9.0,No
C04770,Male,18.0,31.25,Monthly,2,Credit Card,2,10.0,No
C04771,Male,36.0,53.68,Two-Year,36,Credit Card,6,8.0,No
C04772,Male,39.0,26.14,Yearly,1,Credit Card,3,7.0,No
C04773,Male,34.0,15.17,Two-Year,3,Bank Transfer,2,3.0,Yes
C04774,Female,35.0,33.77,Monthly,11,E-Wallet,2,7.0,No
C04775,Male,18.0,41.37,Yearly,2,Credit Card,1,5.0,No
C04776,Female,42.0,72.96,Yearly,3,Credit Card,1,10.0,No
C04777,Male,45.0,56.28,Monthly,37,Credit Card,3,6.0,No
C04778,Male,43.0,56.95,Two-Year,63,Credit Card ,3,0.0,No
C04779,Male,50.0,34.59,Monthly,20,Bank Transfer,4,6.0,No
C04780,Male,40.0,43.01,Monthly,9,Credit Card,4,9.0,No
C04781,Male,43.0,35.93,Yearly,28,E-Wallet,1,6.0,No
C04782,Male,39.0,31.46,Monthly,2,Credit Card ,0,7.0,No
C04783,Female,46.0,41.8,Yearly,35,Credit Card,6,6.0,No
C04784,Male,19.0,56.46,Monthly,6,Credit Card,2,8.0,Yes
C04785,Male,27.0,42.2,Monthly,24,Credit Card,3,5.0,Yes
C04786,Male,57.0,47.2,Monthly,14,Bank Transfer,1,9.0,No
C04787,Female,18.0,74.64,Monthly,39,Bank Transfer,7,3.0,Yes
C04788,Female,36.0,43.58,Yearly,25,E-Wallet,2,8.0,Yes
C04789,Male,52.0,29.96,Monthly,27,Bank Transfer,1,4.0,No
C04790,Male,36.0,70.36,Monthly,12,,4,,Yes
C04791,Male,33.0,61.54,Monthly,22,Bank Transfer,3,9.0,No
C04792,Female,39.0,63.3,Yearly,17,Bank Transfer,2,4.0,No
C04793,Male,33.0,72.36,Monthly,3,Credit Card,5,4.0,Yes
C04794,Male,38.0,67.05,Yearly,13,E-Wallet,3,5.0,No
C04795,M,29.0,55.31,Monthly,2,Cash,1,9.0,No
C04796,FEMALE,51.0,160.16,Monthly,25,Bank Transfer,2,,No
C04797,FEMALE,55.0,30.62,Yearly,1,,1,5.0,No
C04798,F,36.0,41.93,Monthly,53,Credit Card,2,3.0,Yes
C04799,Male,21.0,84.38,Monthly,7,E-Wallet,2,7.0,No
